Daily Share price high low and closing share prices -2008,,,,,,,,,1,
Company Id,:  AAIC,Security,Type :  N,Sub T,ype :  0000,,,,,
2008-11-20 00:00:00,2008-11-20 00:00:00,19.75,2008-11-20 00:00:00,19.5,19.5,19,28900,566050,2008-11-20 00:00:00,1
2008-11-21 00:00:00,2008-11-21 00:00:00,19.5,2008-11-21 00:00:00,19.5,19.5,1,1000,19500,2008-11-21 00:00:00,1
2008-11-24 00:00:00,2008-11-24 00:00:00,19.5,2008-11-24 00:00:00,19.5,19.5,1,100,1950,2008-11-24 00:00:00,1
2008-11-25 00:00:00,2008-11-25 00:00:00,19,2008-11-25 00:00:00,18.5,18.5,15,11700,221500,2008-11-25 00:00:00,1
2008-11-26 00:00:00,2008-11-26 00:00:00,18.75,2008-11-26 00:00:00,17.75,17.75,17,15100,273325,2008-11-26 00:00:00,1
2008-11-27 00:00:00,2008-11-27 00:00:00,18.25,2008-11-27 00:00:00,17.5,18,12,9800,172875,2008-11-27 00:00:00,1
2008-11-28 00:00:00,2008-11-28 00:00:00,18.5,2008-11-28 00:00:00,18,18,8,5600,101900,2008-11-28 00:00:00,1
2008-12-01 00:00:00,2008-12-01 00:00:00,18,2008-12-01 00:00:00,18,18,9,4100,73800,2008-12-01 00:00:00,1
2008-12-02 00:00:00,2008-12-02 00:00:00,17.75,2008-12-02 00:00:00,17.75,17.75,1,300,5325,2008-12-02 00:00:00,1
2008-12-03 00:00:00,2008-12-03 00:00:00,18,2008-12-03 00:00:00,18,18,2,300,5400,2008-12-03 00:00:00,1
2008-12-04 00:00:00,2008-12-04 00:00:00,18,2008-12-04 00:00:00,17.75,17.75,3,1900,33775,2008-12-04 00:00:00,1
2008-12-05 00:00:00,2008-12-05 00:00:00,18,2008-12-05 00:00:00,17.5,17.75,6,2000,35750,2008-12-05 00:00:00,1
2008-12-08 00:00:00,2008-12-08 00:00:00,19.5,2008-12-08 00:00:00,18.25,18.75,7,3400,63925,2008-12-08 00:00:00,1
2008-12-10 00:00:00,2008-12-10 00:00:00,19.5,2008-12-10 00:00:00,18.75,19,7,5400,103150,2008-12-10 00:00:00,1
2008-12-11 00:00:00,2008-12-11 00:00:00,20,2008-12-11 00:00:00,20,20,1,100,2000,2008-12-11 00:00:00,1
2008-12-15 00:00:00,2008-12-15 00:00:00,18.25,2008-12-15 00:00:00,18,18,4,3500,63200,2008-12-15 00:00:00,1
2008-12-16 00:00:00,2008-12-16 00:00:00,19,2008-12-16 00:00:00,17.75,19,3,3500,65250,2008-12-16 00:00:00,1
2008-12-17 00:00:00,2008-12-17 00:00:00,19,2008-12-17 00:00:00,17,18,24,16300,286925,2008-12-17 00:00:00,1
2008-12-18 00:00:00,2008-12-18 00:00:00,18.5,2008-12-18 00:00:00,18.5,18.5,2,1000,18500,2008-12-18 00:00:00,1
2008-12-19 00:00:00,2008-12-19 00:00:00,18.5,2008-12-19 00:00:00,18.5,18.5,1,200,3700,2008-12-19 00:00:00,1
2008-12-22 00:00:00,2008-12-22 00:00:00,17.75,2008-12-22 00:00:00,17.75,17.75,1,100,1775,2008-12-22 00:00:00,1
2008-12-23 00:00:00,2008-12-23 00:00:00,18.5,2008-12-23 00:00:00,17.5,17.5,4,2000,35100,2008-12-23 00:00:00,1
2008-12-24 00:00:00,2008-12-24 00:00:00,18.5,2008-12-24 00:00:00,18.5,18.5,1,100,1850,2008-12-24 00:00:00,1
2008-12-29 00:00:00,2008-12-29 00:00:00,17.75,2008-12-29 00:00:00,17.25,17.25,3,700,12150,2008-12-29 00:00:00,1
2008-12-31 00:00:00,2008-12-31 00:00:00,18.5,2008-12-31 00:00:00,18.25,18.25,2,1600,29375,2008-12-31 00:00:00,1
Company Id,:  HAYC,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  HAYCARB,,,,,,,,,
-----------,----------,-------------,------------,-----------,-----------,---------,-----------------,-------------------,-------------,------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last TradedD,ays Tr
----------,----------,-------------,------------,-----------,-----------,---------,-----------------,-------------------,-------------,------
2008-01-02 00:00:00,2008-01-02 00:00:00,42.5,2008-01-02 00:00:00,42.5,42.5,1,200,8500,2008-01-02 00:00:00,1
2008-01-03 00:00:00,2008-01-03 00:00:00,43.75,2008-01-03 00:00:00,42.75,43.25,11,7500,325000,2008-01-03 00:00:00,1
2008-01-04 00:00:00,2008-01-04 00:00:00,41.5,2008-01-04 00:00:00,41,41,7,2500,102675,2008-01-04 00:00:00,1
2008-01-07 00:00:00,2008-01-07 00:00:00,41.5,2008-01-07 00:00:00,40,40,7,5400,216150,2008-01-07 00:00:00,1
2008-01-08 00:00:00,2008-01-08 00:00:00,40,2008-01-08 00:00:00,39.5,39.75,4,900,35750,2008-01-08 00:00:00,1
2008-01-09 00:00:00,2008-01-09 00:00:00,39.25,2008-01-09 00:00:00,39.25,39.25,2,300,11775,2008-01-09 00:00:00,1
2008-01-10 00:00:00,2008-01-10 00:00:00,41,2008-01-10 00:00:00,40,40.5,7,3000,120100,2008-01-10 00:00:00,1
2008-01-11 00:00:00,2008-01-11 00:00:00,41.75,2008-01-11 00:00:00,41,41.5,2,200,8275,2008-01-11 00:00:00,1
2008-01-14 00:00:00,2008-01-14 00:00:00,41.75,2008-01-14 00:00:00,41,41.75,6,10100,418000,2008-01-14 00:00:00,1
_x000c_ REPORT :,HIGHLOW Re,v 2.1,,,,,,RUN :,2009-01-12 00:00:00,
,,,DAILY,"HIGH, LOW",AND CLOSIN,G PRICES,AS AT    12-JAN-2,009          PAGE:,**,
,,,==========,===========,===========,=========,=================,,,
Company Id,:  HAYC,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  HAYCARB,,,,,,,,,
-----------,----------,-------------,------------,-----------,-----------,---------,-----------------,-------------------,-------------,------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last TradedD,ays Tr
----------,----------,-------------,------------,-----------,-----------,---------,-----------------,-------------------,-------------,------
2008-01-16 00:00:00,2008-01-16 00:00:00,40,2008-01-16 00:00:00,40,40,2,2200,88000,2008-01-16 00:00:00,1
2008-01-17 00:00:00,2008-01-17 00:00:00,40,2008-01-17 00:00:00,40,40,1,500,20000,2008-01-17 00:00:00,1
2008-01-18 00:00:00,2008-01-18 00:00:00,41,2008-01-18 00:00:00,41,41,1,100,4100,2008-01-18 00:00:00,1
2008-01-23 00:00:00,2008-01-23 00:00:00,41.5,2008-01-23 00:00:00,40,40.5,37,28500,1142050,2008-01-23 00:00:00,1
2008-01-24 00:00:00,2008-01-24 00:00:00,40.5,2008-01-24 00:00:00,40.5,40.5,1,500,20250,2008-01-24 00:00:00,1
2008-01-25 00:00:00,2008-01-25 00:00:00,41,2008-01-25 00:00:00,41,41,1,100,4100,2008-01-25 00:00:00,1
2008-01-28 00:00:00,2008-01-28 00:00:00,40.5,2008-01-28 00:00:00,40.5,40.5,1,300,12150,2008-01-28 00:00:00,1
2008-01-29 00:00:00,2008-01-29 00:00:00,41,2008-01-29 00:00:00,41,41,1,100,4100,2008-01-29 00:00:00,1
2008-01-30 00:00:00,2008-01-30 00:00:00,41,2008-01-30 00:00:00,40.5,40.5,16,333500,13506850,2008-01-30 00:00:00,1
2008-01-31 00:00:00,2008-01-31 00:00:00,42,2008-01-31 00:00:00,41,42,12,9500,394100,2008-01-31 00:00:00,1
2008-02-01 00:00:00,2008-02-01 00:00:00,44,2008-02-01 00:00:00,42,44,76,182700,7886400,2008-02-01 00:00:00,1
2008-02-05 00:00:00,2008-02-05 00:00:00,44,2008-02-05 00:00:00,42.25,43.75,4,1300,57025,2008-02-05 00:00:00,1
2008-02-06 00:00:00,2008-02-06 00:00:00,45.75,2008-02-06 00:00:00,44,45.75,134,141300,6322200,2008-02-06 00:00:00,1
2008-02-07 00:00:00,2008-02-07 00:00:00,45.5,2008-02-07 00:00:00,44.25,44.25,14,5900,261725,2008-02-07 00:00:00,1
2008-02-08 00:00:00,2008-02-08 00:00:00,45.25,2008-02-08 00:00:00,44.75,45,38,23400,1052875,2008-02-08 00:00:00,1
2008-02-11 00:00:00,2008-02-11 00:00:00,45.5,2008-02-11 00:00:00,45,45,4,2100,94550,2008-02-11 00:00:00,1
2008-02-12 00:00:00,2008-02-12 00:00:00,46,2008-02-12 00:00:00,45,45.5,55,49700,2257850,2008-02-12 00:00:00,1
2008-02-13 00:00:00,2008-02-13 00:00:00,46.5,2008-02-13 00:00:00,45,46,47,57000,2615250,2008-02-13 00:00:00,1
2008-02-14 00:00:00,2008-02-14 00:00:00,47,2008-02-14 00:00:00,46,46.25,48,52300,2421750,2008-02-14 00:00:00,1
2008-02-15 00:00:00,2008-02-15 00:00:00,46.5,2008-02-15 00:00:00,46.25,46.5,13,11200,518825,2008-02-15 00:00:00,1
2008-02-18 00:00:00,2008-02-18 00:00:00,48.25,2008-02-18 00:00:00,46.75,48,57,86400,4139125,2008-02-18 00:00:00,1
2008-02-19 00:00:00,2008-02-19 00:00:00,48.5,2008-02-19 00:00:00,48,48,11,5000,241250,2008-02-19 00:00:00,1
2008-02-21 00:00:00,2008-02-21 00:00:00,48,2008-02-21 00:00:00,48,48,25,29200,1401600,2008-02-21 00:00:00,1
2008-02-22 00:00:00,2008-02-22 00:00:00,49,2008-02-22 00:00:00,48,48.75,23,17000,823850,2008-02-22 00:00:00,1
2008-02-25 00:00:00,2008-02-25 00:00:00,50.25,2008-02-25 00:00:00,49,50,75,209600,10471800,2008-02-25 00:00:00,1
2008-02-26 00:00:00,2008-02-26 00:00:00,50.5,2008-02-26 00:00:00,50,50,22,18300,916950,2008-02-26 00:00:00,1
2008-02-27 00:00:00,2008-02-27 00:00:00,52,2008-02-27 00:00:00,50,51.5,60,82300,4206775,2008-02-27 00:00:00,1
2008-02-28 00:00:00,2008-02-28 00:00:00,52.5,2008-02-28 00:00:00,52.5,52.5,4,700,36750,2008-02-28 00:00:00,1
2008-02-29 00:00:00,2008-02-29 00:00:00,54,2008-02-29 00:00:00,52.5,53.5,41,65600,3454850,2008-02-29 00:00:00,1
2008-03-03 00:00:00,2008-03-03 00:00:00,52.75,2008-03-03 00:00:00,52,52.5,15,18400,968025,2008-03-03 00:00:00,1
2008-03-04 00:00:00,2008-03-04 00:00:00,53,2008-03-04 00:00:00,52,52,9,2400,125800,2008-03-04 00:00:00,1
2008-03-05 00:00:00,2008-03-05 00:00:00,53.5,2008-03-05 00:00:00,52,53,25,10900,577500,2008-03-05 00:00:00,1
2008-03-07 00:00:00,2008-03-07 00:00:00,53,2008-03-07 00:00:00,53,53,8,9200,487600,2008-03-07 00:00:00,1
2008-03-10 00:00:00,2008-03-10 00:00:00,53,2008-03-10 00:00:00,52.25,52.75,5,1500,78525,2008-03-10 00:00:00,1
2008-03-11 00:00:00,2008-03-11 00:00:00,52.25,2008-03-11 00:00:00,52.25,52.25,1,500,26125,2008-03-11 00:00:00,1
2008-03-12 00:00:00,2008-03-12 00:00:00,53.25,2008-03-12 00:00:00,52.5,52.75,5,3700,195225,2008-03-12 00:00:00,1
2008-03-13 00:00:00,2008-03-13 00:00:00,53.5,2008-03-13 00:00:00,52.5,52.5,18,16400,863225,2008-03-13 00:00:00,1
2008-03-14 00:00:00,2008-03-14 00:00:00,52.75,2008-03-14 00:00:00,52,52.5,3,4800,251850,2008-03-14 00:00:00,1
2008-03-17 00:00:00,2008-03-17 00:00:00,52.25,2008-03-17 00:00:00,52,52,4,5800,301625,2008-03-17 00:00:00,1
2008-03-18 00:00:00,2008-03-18 00:00:00,52,2008-03-18 00:00:00,50.25,51.25,6,2700,140075,2008-03-18 00:00:00,1
2008-03-19 00:00:00,2008-03-19 00:00:00,51,2008-03-19 00:00:00,51,51,2,200,10200,2008-03-19 00:00:00,1
2008-03-24 00:00:00,2008-03-24 00:00:00,57,2008-03-24 00:00:00,52,55,69,77900,4243375,2008-03-24 00:00:00,1
2008-03-25 00:00:00,2008-03-25 00:00:00,60,2008-03-25 00:00:00,59,59,124,697500,41834250,2008-03-25 00:00:00,1
2008-03-26 00:00:00,2008-03-26 00:00:00,58.25,2008-03-26 00:00:00,55.25,55.25,4,10400,602700,2008-03-26 00:00:00,1
2008-03-27 00:00:00,2008-03-27 00:00:00,55.25,2008-03-27 00:00:00,55,55,5,5400,297425,2008-03-27 00:00:00,1
2008-03-28 00:00:00,2008-03-28 00:00:00,56.25,2008-03-28 00:00:00,56,56.25,2,1200,67250,2008-03-28 00:00:00,1
2008-03-31 00:00:00,2008-03-31 00:00:00,59,2008-03-31 00:00:00,57,58.25,14,27400,1590450,2008-03-31 00:00:00,1
2008-04-01 00:00:00,2008-04-01 00:00:00,59,2008-04-01 00:00:00,58,59,12,195300,11632250,2008-04-01 00:00:00,1
2008-04-02 00:00:00,2008-04-02 00:00:00,58,2008-04-02 00:00:00,58,58,6,10400,603200,2008-04-02 00:00:00,1
2008-04-03 00:00:00,2008-04-03 00:00:00,58.25,2008-04-03 00:00:00,57.5,58,6,7300,422150,2008-04-03 00:00:00,1
2008-04-04 00:00:00,2008-04-04 00:00:00,60,2008-04-04 00:00:00,58,60,31,127400,7636075,2008-04-04 00:00:00,1
2008-04-07 00:00:00,2008-04-07 00:00:00,60,2008-04-07 00:00:00,59,60,9,105400,6323900,2008-04-07 00:00:00,1
2008-04-08 00:00:00,2008-04-08 00:00:00,59.75,2008-04-08 00:00:00,59.75,59.75,4,11500,687125,2008-04-08 00:00:00,1
_x000c_ REPORT :,HIGHLOW Re,v 2.1,,,,,,RUN :,2009-01-12 00:00:00,
,,,DAILY,"HIGH, LOW",AND CLOSIN,G PRICES,AS AT    12-JAN-2,009          PAGE:,**,
,,,==========,===========,===========,=========,=================,,,
Company Id,:  HAYC,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  HAYCARB,,,,,,,,,
-----------,----------,-------------,------------,-----------,-----------,---------,-----------------,-------------------,-------------,------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last TradedD,ays Tr
----------,----------,-------------,------------,-----------,-----------,---------,-----------------,-------------------,-------------,------
2008-04-09 00:00:00,2008-04-09 00:00:00,57.5,2008-04-09 00:00:00,57.5,57.5,14,14200,816500,2008-04-09 00:00:00,1
2008-04-10 00:00:00,2008-04-10 00:00:00,57,2008-04-10 00:00:00,57,57,7,6500,370500,2008-04-10 00:00:00,1
2008-04-15 00:00:00,2008-04-15 00:00:00,57,2008-04-15 00:00:00,57,57,6,9000,513000,2008-04-15 00:00:00,1
2008-04-16 00:00:00,2008-04-16 00:00:00,57.5,2008-04-16 00:00:00,57.5,57.5,6,20000,1150000,2008-04-16 00:00:00,1
2008-04-17 00:00:00,2008-04-17 00:00:00,58,2008-04-17 00:00:00,57,58,14,23600,1368700,2008-04-17 00:00:00,1
2008-04-21 00:00:00,2008-04-21 00:00:00,58,2008-04-21 00:00:00,57.5,58,2,42000,2435000,2008-04-21 00:00:00,1
2008-04-22 00:00:00,2008-04-22 00:00:00,62,2008-04-22 00:00:00,59.5,60.75,20,27400,1661375,2008-04-22 00:00:00,1
2008-04-23 00:00:00,2008-04-23 00:00:00,62,2008-04-23 00:00:00,60.5,61.75,4,4700,285350,2008-04-23 00:00:00,1
2008-04-24 00:00:00,2008-04-24 00:00:00,62,2008-04-24 00:00:00,61,61.75,10,3700,228400,2008-04-24 00:00:00,1
2008-04-25 00:00:00,2008-04-25 00:00:00,61,2008-04-25 00:00:00,61,61,1,100,6100,2008-04-25 00:00:00,1
2008-04-28 00:00:00,2008-04-28 00:00:00,61,2008-04-28 00:00:00,61,61,10,288400,17592400,2008-04-28 00:00:00,1
2008-04-29 00:00:00,2008-04-29 00:00:00,61,2008-04-29 00:00:00,60.25,61,13,40400,2462900,2008-04-29 00:00:00,1
2008-04-30 00:00:00,2008-04-30 00:00:00,61,2008-04-30 00:00:00,61,61,9,9800,597800,2008-04-30 00:00:00,1
2008-05-02 00:00:00,2008-05-02 00:00:00,61,2008-05-02 00:00:00,61,61,1,200,12200,2008-05-02 00:00:00,1
2008-05-06 00:00:00,2008-05-06 00:00:00,60.75,2008-05-06 00:00:00,60,60,4,51900,3114075,2008-05-06 00:00:00,1
2008-05-07 00:00:00,2008-05-07 00:00:00,57,2008-05-07 00:00:00,57,57,1,100,5700,2008-05-07 00:00:00,1
2008-05-08 00:00:00,2008-05-08 00:00:00,58.25,2008-05-08 00:00:00,58.25,58.25,3,4000,233000,2008-05-08 00:00:00,1
2008-05-09 00:00:00,2008-05-09 00:00:00,61.5,2008-05-09 00:00:00,60,60.75,3,1100,66900,2008-05-09 00:00:00,1
2008-05-12 00:00:00,2008-05-12 00:00:00,59,2008-05-12 00:00:00,59,59,1,200,11800,2008-05-12 00:00:00,1
2008-05-13 00:00:00,2008-05-13 00:00:00,62,2008-05-13 00:00:00,59.75,62,35,70900,4394550,2008-05-13 00:00:00,1
2008-05-15 00:00:00,2008-05-15 00:00:00,62.25,2008-05-15 00:00:00,61.75,62,26,58300,3614325,2008-05-15 00:00:00,1
2008-05-21 00:00:00,2008-05-21 00:00:00,61,2008-05-21 00:00:00,61,61,1,100,6100,2008-05-21 00:00:00,1
2008-05-22 00:00:00,2008-05-22 00:00:00,60,2008-05-22 00:00:00,60,60,1,100,6000,2008-05-22 00:00:00,1
2008-05-23 00:00:00,2008-05-23 00:00:00,61,2008-05-23 00:00:00,60.5,60.5,4,500,30350,2008-05-23 00:00:00,1
2008-05-26 00:00:00,2008-05-26 00:00:00,60,2008-05-26 00:00:00,60,60,10,4100,246000,2008-05-26 00:00:00,1
2008-05-27 00:00:00,2008-05-27 00:00:00,60,2008-05-27 00:00:00,60,60,5,2900,174000,2008-05-27 00:00:00,1
2008-05-28 00:00:00,2008-05-28 00:00:00,60,2008-05-28 00:00:00,60,60,10,4800,288000,2008-05-28 00:00:00,1
2008-05-29 00:00:00,2008-05-29 00:00:00,62,2008-05-29 00:00:00,60,61,3,18200,1110600,2008-05-29 00:00:00,1
2008-06-05 00:00:00,2008-06-05 00:00:00,60,2008-06-05 00:00:00,60,60,1,1300,78000,2008-06-05 00:00:00,1
2008-06-06 00:00:00,2008-06-06 00:00:00,60.25,2008-06-06 00:00:00,60,60.25,4,1200,72100,2008-06-06 00:00:00,1
2008-06-09 00:00:00,2008-06-09 00:00:00,60,2008-06-09 00:00:00,60,60,3,400,24000,2008-06-09 00:00:00,1
2008-06-10 00:00:00,2008-06-10 00:00:00,60,2008-06-10 00:00:00,60,60,2,800,48000,2008-06-10 00:00:00,1
2008-06-11 00:00:00,2008-06-11 00:00:00,60,2008-06-11 00:00:00,60,60,4,800,48000,2008-06-11 00:00:00,1
2008-06-12 00:00:00,2008-06-12 00:00:00,60,2008-06-12 00:00:00,60,60,3,1000,60000,2008-06-12 00:00:00,1
2008-06-13 00:00:00,2008-06-13 00:00:00,60.25,2008-06-13 00:00:00,60.25,60.25,1,100,6025,2008-06-13 00:00:00,1
2008-06-16 00:00:00,2008-06-16 00:00:00,60,2008-06-16 00:00:00,60,60,1,500,30000,2008-06-16 00:00:00,1
2008-06-17 00:00:00,2008-06-17 00:00:00,60,2008-06-17 00:00:00,60,60,2,3700,222000,2008-06-17 00:00:00,1
2008-06-19 00:00:00,2008-06-19 00:00:00,60,2008-06-19 00:00:00,60,60,4,2000,120000,2008-06-19 00:00:00,1
2008-06-20 00:00:00,2008-06-20 00:00:00,60,2008-06-20 00:00:00,60,60,5,1200,72000,2008-06-20 00:00:00,1
2008-06-23 00:00:00,2008-06-23 00:00:00,60,2008-06-23 00:00:00,60,60,3,5500,330000,2008-06-23 00:00:00,1
2008-06-25 00:00:00,2008-06-25 00:00:00,60,2008-06-25 00:00:00,60,60,3,3600,216000,2008-06-25 00:00:00,1
2008-06-26 00:00:00,2008-06-26 00:00:00,60,2008-06-26 00:00:00,60,60,13,12300,738000,2008-06-26 00:00:00,1
2008-06-27 00:00:00,2008-06-27 00:00:00,60,2008-06-27 00:00:00,60,60,4,4200,252000,2008-06-27 00:00:00,1
2008-06-30 00:00:00,2008-06-30 00:00:00,60,2008-06-30 00:00:00,60,60,3,2300,138000,2008-06-30 00:00:00,1
2008-07-02 00:00:00,2008-07-02 00:00:00,61,2008-07-02 00:00:00,60.25,60.75,6,1700,103250,2008-07-02 00:00:00,1
2008-07-03 00:00:00,2008-07-03 00:00:00,62,2008-07-03 00:00:00,61.5,62,7,15900,985625,2008-07-03 00:00:00,1
2008-07-04 00:00:00,2008-07-04 00:00:00,62.75,2008-07-04 00:00:00,62.25,62.75,8,4800,300125,2008-07-04 00:00:00,1
2008-07-07 00:00:00,2008-07-07 00:00:00,63,2008-07-07 00:00:00,63,63,5,8200,516600,2008-07-07 00:00:00,1
2008-07-08 00:00:00,2008-07-08 00:00:00,62,2008-07-08 00:00:00,60.25,60.25,5,9200,556925,2008-07-08 00:00:00,1
2008-07-09 00:00:00,2008-07-09 00:00:00,60.25,2008-07-09 00:00:00,60.25,60.25,1,300,18075,2008-07-09 00:00:00,1
2008-07-10 00:00:00,2008-07-10 00:00:00,60.25,2008-07-10 00:00:00,60.25,60.25,2,3000,180750,2008-07-10 00:00:00,1
2008-07-11 00:00:00,2008-07-11 00:00:00,60.25,2008-07-11 00:00:00,60.25,60.25,2,200,12050,2008-07-11 00:00:00,1
2008-07-14 00:00:00,2008-07-14 00:00:00,60.25,2008-07-14 00:00:00,60.25,60.25,1,200,12050,2008-07-14 00:00:00,1
_x000c_ REPORT :,HIGHLOW Re,v 2.1,,,,,,RUN :,2009-01-12 00:00:00,
,,,DAILY,"HIGH, LOW",AND CLOSIN,G PRICES,AS AT    12-JAN-2,009          PAGE:,**,
,,,==========,===========,===========,=========,=================,,,
Company Id,:  HAYC,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  HAYCARB,,,,,,,,,
-----------,----------,-------------,------------,-----------,-----------,---------,-----------------,-------------------,-------------,------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last TradedD,ays Tr
----------,----------,-------------,------------,-----------,-----------,---------,-----------------,-------------------,-------------,------
2008-07-15 00:00:00,2008-07-15 00:00:00,61,2008-07-15 00:00:00,60.25,60.5,44,161000,9740725,2008-07-15 00:00:00,1
2008-07-16 00:00:00,2008-07-16 00:00:00,61,2008-07-16 00:00:00,60.25,60.5,4,600,36300,2008-07-16 00:00:00,1
2008-07-22 00:00:00,2008-07-22 00:00:00,60,2008-07-22 00:00:00,60,60,10,23600,1416000,2008-07-22 00:00:00,1
2008-07-23 00:00:00,2008-07-23 00:00:00,57,2008-07-23 00:00:00,57,57,1,1000,57000,2008-07-23 00:00:00,1
2008-08-04 00:00:00,2008-08-04 00:00:00,64.25,2008-08-04 00:00:00,61,64,38,182200,11647300,2008-08-04 00:00:00,1
2008-08-05 00:00:00,2008-08-05 00:00:00,66,2008-08-05 00:00:00,64,66,7,6000,395475,2008-08-05 00:00:00,1
2008-08-06 00:00:00,2008-08-06 00:00:00,65.75,2008-08-06 00:00:00,64,64,17,21200,1377900,2008-08-06 00:00:00,1
2008-08-07 00:00:00,2008-08-07 00:00:00,63.5,2008-08-07 00:00:00,63.25,63.25,6,2200,139275,2008-08-07 00:00:00,1
2008-08-08 00:00:00,2008-08-08 00:00:00,63.5,2008-08-08 00:00:00,63.25,63.25,3,2400,152075,2008-08-08 00:00:00,1
2008-08-12 00:00:00,2008-08-12 00:00:00,66,2008-08-12 00:00:00,65,65,13,40200,2622900,2008-08-12 00:00:00,1
2008-08-13 00:00:00,2008-08-13 00:00:00,62,2008-08-13 00:00:00,62,62,1,200,12400,2008-08-13 00:00:00,1
2008-08-15 00:00:00,2008-08-15 00:00:00,62,2008-08-15 00:00:00,62,62,5,12800,793600,2008-08-15 00:00:00,1
2008-08-18 00:00:00,2008-08-18 00:00:00,65,2008-08-18 00:00:00,65,65,1,100,6500,2008-08-18 00:00:00,1
2008-08-20 00:00:00,2008-08-20 00:00:00,62.25,2008-08-20 00:00:00,62,62,4,8600,533225,2008-08-20 00:00:00,1
2008-08-26 00:00:00,2008-08-26 00:00:00,65,2008-08-26 00:00:00,65,65,1,400,26000,2008-08-26 00:00:00,1
2008-09-04 00:00:00,2008-09-04 00:00:00,62.5,2008-09-04 00:00:00,62.5,62.5,1,200,12500,2008-09-04 00:00:00,1
2008-09-05 00:00:00,2008-09-05 00:00:00,63,2008-09-05 00:00:00,61.5,63,4,2100,131800,2008-09-05 00:00:00,1
2008-09-09 00:00:00,2008-09-09 00:00:00,61,2008-09-09 00:00:00,61,61,1,2700,164700,2008-09-09 00:00:00,1
2008-09-10 00:00:00,2008-09-10 00:00:00,63.5,2008-09-10 00:00:00,63,63,2,200,12650,2008-09-10 00:00:00,1
2008-09-11 00:00:00,2008-09-11 00:00:00,63,2008-09-11 00:00:00,62.25,62.25,3,3700,230475,2008-09-11 00:00:00,1
2008-09-12 00:00:00,2008-09-12 00:00:00,62.25,2008-09-12 00:00:00,60.25,61.75,4,1600,98525,2008-09-12 00:00:00,1
2008-09-15 00:00:00,2008-09-15 00:00:00,60.25,2008-09-15 00:00:00,60.25,60.25,2,1000,60250,2008-09-15 00:00:00,1
2008-09-24 00:00:00,2008-09-24 00:00:00,60,2008-09-24 00:00:00,60,60,5,1400,84000,2008-09-24 00:00:00,1
2008-09-25 00:00:00,2008-09-25 00:00:00,60,2008-09-25 00:00:00,60,60,2,800,48000,2008-09-25 00:00:00,1
2008-09-26 00:00:00,2008-09-26 00:00:00,62.5,2008-09-26 00:00:00,60,60,17,23800,1445900,2008-09-26 00:00:00,1
2008-09-29 00:00:00,2008-09-29 00:00:00,60,2008-09-29 00:00:00,60,60,1,2700,162000,2008-09-29 00:00:00,1
2008-09-30 00:00:00,2008-09-30 00:00:00,60,2008-09-30 00:00:00,60,60,4,900,54000,2008-09-30 00:00:00,1
2008-10-02 00:00:00,2008-10-02 00:00:00,60,2008-10-02 00:00:00,60,60,1,100,6000,2008-10-02 00:00:00,1
2008-10-03 00:00:00,2008-10-03 00:00:00,60,2008-10-03 00:00:00,60,60,1,300,18000,2008-10-03 00:00:00,1
2008-10-06 00:00:00,2008-10-06 00:00:00,60,2008-10-06 00:00:00,60,60,1,100,6000,2008-10-06 00:00:00,1
2008-10-08 00:00:00,2008-10-08 00:00:00,59,2008-10-08 00:00:00,59,59,1,100,5900,2008-10-08 00:00:00,1
2008-10-13 00:00:00,2008-10-13 00:00:00,58,2008-10-13 00:00:00,58,58,1,100,5800,2008-10-13 00:00:00,1
2008-10-20 00:00:00,2008-10-20 00:00:00,55,2008-10-20 00:00:00,55,55,1,1900,104500,2008-10-20 00:00:00,1
2008-10-21 00:00:00,2008-10-21 00:00:00,55,2008-10-21 00:00:00,55,55,2,1000,55000,2008-10-21 00:00:00,1
2008-10-22 00:00:00,2008-10-22 00:00:00,50.25,2008-10-22 00:00:00,50,50,4,1600,80025,2008-10-22 00:00:00,1
2008-10-24 00:00:00,2008-10-24 00:00:00,49.5,2008-10-24 00:00:00,49.5,49.5,1,2000,99000,2008-10-24 00:00:00,1
2008-10-30 00:00:00,2008-10-30 00:00:00,50,2008-10-30 00:00:00,50,50,1,100,5000,2008-10-30 00:00:00,1
2008-11-03 00:00:00,2008-11-03 00:00:00,54,2008-11-03 00:00:00,50,51.5,5,600,30875,2008-11-03 00:00:00,1
2008-11-05 00:00:00,2008-11-05 00:00:00,52,2008-11-05 00:00:00,52,52,1,300,15600,2008-11-05 00:00:00,1
2008-11-10 00:00:00,2008-11-10 00:00:00,50,2008-11-10 00:00:00,50,50,2,400,20000,2008-11-10 00:00:00,1
